,date,name,tweet
1028,2014-11-28,중소벤처기업부,"[경제혁신 3개년 계획] 3년의 혁신, 30년의 성장! 경제혁신의 골든타임, 바로 지금입니다! 경제혁신 3개년 계획, 영상으로 꼼꼼히 확인해보세요!  http://t.co/VokDU2KZrL"
1029,2014-11-28,중소벤처기업부,@YouTube 동영상  http://t.co/702ERKoq8h 4만불 사과의 비밀에 좋아요 표시를 했습니다.
1030,2014-11-28,중소벤처기업부,@YouTube 동영상  http://t.co/iRhkySEChQ 경제의 틀을 바꾸면 미래가 달라집니다.에 좋아요 표시를 했습니다.
1031,2014-11-28,중소벤처기업부,@YouTube 동영상  http://t.co/ETCjzZSBfw 대한민국을 일으키는 변화에 좋아요 표시를 했습니다.
1032,2014-11-28,중소벤처기업부,"[골목 옆 시장, #의정부 #제일시장 편!] 시장의 요모조모를 찾아보고 진한 사람 냄새를 맡을 수 있는 '골목 옆 시장' 시작합니다. 자 지금부터, 의정부 제일시장의 생생한 영상으로 만나보시죠! 오후2시~3시!  http://t.co/ZIYzsjgO9V"
1033,2014-11-28,중소벤처기업부,"[11월 28일] 점심먹고 땡! 하루 한 개 중기청 퀴즈! ""신용회복에만 10여년...再起 'oooo' 잡아야! 음?! 무엇을 잡아야 할까요?  힌트확인하세요! &gt;&gt;  http://t.co/gC7hQIgFDS  http://t.co/T5m9aEzzWC"
1034,2014-11-28,중소벤처기업부,"[창조경제, 당신이 주인공입니다!]  2014 창조경제 박람회! 2014.11.27(목)~11.30(일) 코엑스 3층(C,D홀/컨퍼런스룸) #일단_영상한번보면_당신의_마음은_이미_코엑스로  http://t.co/GYjoHeuBES"
1035,2014-11-28,중소벤처기업부,"중소기업청, '2014 창조경제박람회' 개최:  http://t.co/Vs1jH10EVi (@YouTube)"
1036,2014-11-27,중소벤처기업부,"[11월 27일] 점심먹고 땡! 하루 한 개 중기청 퀴즈! #당첨자발표 11월 27일(목)부터 11월 30일(일) 코엑스 3층에서는! ""2014 '창조경제' 박람회""가 진행됩니다 ;-) @Alice_7777님! DM으로 이름/전화번호를 보내주세요^^"
1037,2014-11-27,중소벤처기업부,"[창조경제, 그 문을 열다!] 2014 창조경제 박람회! 2014.11.27(목)~11.30(일) 코엑스 3층!  블로그에서 창조경제 박람회 자세히 확인하세요~!  http://t.co/VSP80Uny4I  http://t.co/xvFckbQmPn"
1038,2014-11-27,중소벤처기업부,[11월 27일] 점심먹고 땡! 하루 한 개 중기청 퀴즈! 11월 27일(목)부터 11월 30일(일)까지 코엑스 3층 에서 진행 될 2014 ㅊㅈㄱㅈ 박람회! Hint&gt;  http://t.co/Bw64HxzRc8  http://t.co/8q8YiF2i9S
1039,2014-11-27,중소벤처기업부,[중소기업 정책백서] '내가 만난 정책' 재도전기업인편  신용불량자로 단돈 만원 대출받지 못했던 그. 하지만 그런 그가 성공했다! 그가 성공할 수 있었던 비밀은..?!   http://t.co/7S84Ofy3zl
1040,2014-11-26,중소벤처기업부,[중소기업 정책백서] 내가 만난 정책_재도전기업인 재창업자금 편:  http://t.co/tEnfDzeHfo (@YouTube)
1041,2014-11-26,중소벤처기업부,동영상을 @YouTube 재생목록  http://t.co/tEnfDzeHfo [중소기업 정책백서] 내가 만난 정책_재도전기업인
1042,2014-11-26,중소벤처기업부,"[11월 26일] 점심먹고 땡! 하루 한 개 중기청 퀴즈! #당첨자발표 세상을 감동시킬 '창조경제의 주인공' 정답은 '슈퍼스타 V' 입니다! @h2withgod,  @kyu6628님! DM으로 (이름/전화번호)를 보내주세요^^ 바나나우유를 슝슝-*"
1043,2014-11-26,중소벤처기업부,[중소기업 정책백서] 내가 만난 정책_재도전기업인 재창업자금 편:  http://t.co/DcqI2swJER (@YouTube)
1044,2014-11-26,중소벤처기업부,동영상을 @YouTube 재생목록  http://t.co/DcqI2swJER [중소기업 정책백서] 내가 만난 정책_재도전기업인
1045,2014-11-26,중소벤처기업부,"[창조경제 대상, 슈퍼스타 V  ]2014년 세상을 감동시킬 아이디어!  창조경제의 주인공 '슈퍼스타 V' TOP10을 여러분께 소개합니다! 인포그래픽으로 확인하세요!  http://t.co/YRsg6fJpMi  http://t.co/umWnI3i6rp"
1046,2014-11-26,중소벤처기업부,[11월 26일] 점심먹고 땡! 하루 한 개 중기청 퀴즈! 세상을 감동시킬 '창조경제의 주인공' 을 만나다! '슈퍼스타 K'?! 노노노! '슈퍼스타 □'!! 정답을 아시는 분은 답글 남겨주세요! #힌트사진찍을때  http://t.co/GUdo9bq33O
1047,2014-11-26,중소벤처기업부,"청년 취업 꼼꼼하고 똑똑하게 알아보고, 물어보고 취업합시다! 기업 복지, 근무환경, 신입직원 연봉 등 숨겨졌던 꿀팁이,  이곳에 모여 있다는 소식이?!   http://t.co/vLXMnrRWeQ  http://t.co/h0zxLST98H"
1048,2014-11-25,중소벤처기업부,[11월 25일] 점심먹고 땡! 하루 한 개 중기청 이벤트! #장사하라 #주인발표 @minsu22222님 DM으로 (이름/전화번호/받으실 주소)를 보내주세요^^ 우편으로 도서 &lt;장사하라&gt; 보내드립니다!
1049,2014-11-25,중소벤처기업부,우주 도시 마크로스의 실현이 멀지 많은 않은 이야기가 될 수 있다는데! 무슨 이야기냐구요?! 이제 농장이 아닌 공장에서 식물이 자라는 시대가 왔다는 이야깁니다 ;-)  http://t.co/fhe3TLvHLu  http://t.co/GSMOlHwAOn
1050,2014-11-25,중소벤처기업부,"[11월 25일] 점심먹고 땡! 하루 한 개 중기청 이벤트! 청년 CEO가 전하는 실전 창업 노하우, 내가 정말 필요해요! 하시는 분 답글남겨주세요! 추첨을 통해 보내드리겠습니다!  http://t.co/dX4VSr8pO8"
1051,2014-11-25,중소벤처기업부,"[중기청 중기동 마녀빵집 3화] 인생의 전부였던 것이 무너져버린 후 다시 도전하는 것 정말 어려운 일이에요. 재도전이 필요한 순간, 마녀가 선보인 레시피, 무엇일까요?!  http://t.co/XbmTYnzn0C  http://t.co/5EA8CHkylZ"
1052,2014-11-24,중소벤처기업부,[11월 24일] 점심먹고 땡! 하루 한 개 중기청 퀴즈!#당첨자발표! 모든 사람이 좋이하는 일?! 정답은 바로 '휴일' 입니다! @IBSEULMING님 DM으로 이름/전화번호를 알려주시면 바나나 우유 슝-* 보내드리겠습니다~! #중기청퀴즈내일도계속!
1053,2014-11-24,중소벤처기업부,10곳 중 6곳은 넘지 못하여 이름 붙여진 '죽음의 계곡'  그리고 그 곳에서 살아 남은 이들. 그 들이 전한다! '죽음의 계곡' 생존 비결!!  커밍쑤운?! 노노! 지금 바로 기사로만나보세요! ;-)  http://t.co/CpDMRPzdAI
1054,2014-11-24,중소벤처기업부,[11월 24일] 점심먹고 땡! 하루 한 개 중기청 퀴즈!  모든 사람들이 좋아하는 일이 있다는데? 정답을 아시는 분은 답글 주세요! 추첨을 통해 바나나우유를 슝-* 보내드립니다~  http://t.co/Qr3yTj8qLC
1055,2014-11-24,중소벤처기업부,"우수 기술, 아이디어 사업화가 더욱 탄탄하게 지원받을 수 있도록 정부-지역-창조경제혁신센터-대기업이 하나의 창구를 만듭니다! 그 첫 번째 창구를 블로그에서 만나 보세요!  http://t.co/aq74IS6Qfn  http://t.co/Jszy5W9hEW"
1056,2014-11-21,중소벤처기업부,"[11월 21일] ! #당첨자발표! 정답은 X! 재창업 자금 융자지원은 실패 기업인에게 재기를 위한 신용 회복 및 필요자금을 지원하는 제도입니다!  @1012846, @wjdtjsdkgkgk 님! DM으로 이름/전화번호 보내주세요^^"
1057,2014-11-21,중소벤처기업부,[11월 21일] 점심먹고 땡! 하루 한 개 중기청 퀴즈! 정답을 아시는 분은 답글 남겨주세요!! 추첨을 통해 바나나 우유를 숑-* 혹시 정답을 모르겠다면?! 요기루!  http://t.co/XbmTYnzn0C  http://t.co/4Rh1RB3VkR
1058,2014-11-21,중소벤처기업부,"[꿈꾸는 '철' 공장장, 나는 소공인이다.] 60년대 제조업의 기반이 된 소공인,  ICT, 예술인, 그리고 첨단 가공 기술과의 만남으로 변화하고 있습니다. 새로운 꿈을 꾸는 문래 소공인의 이야기, 만나보세요!  http://t.co/vnFfKMLgEM"
1059,2014-11-21,중소벤처기업부,"[중소기업청] 꿈꾸는 '철' 공장장, 나는 소공인이다.:  http://t.co/XWkKT0xEXm (@YouTube)"
1060,2014-11-21,중소벤처기업부,[중소기업청_중기동 마녀빵집 2화] 중요한 날이면 어김 없이 찾아오는 #머피의법칙 그런 그에게 마녀의 달콤한 유혹이 찾아오는데...! 중기동 마녀빵집 2화 보러가기&gt;&gt;&gt;  http://t.co/XbmTYnzn0C  http://t.co/PNtAu86dhE
1061,2014-11-20,중소벤처기업부,[11월 20일] 점심먹고 땡! 하루 한 개 중기청 퀴즈! #당첨자발표 기발한 중소기업 제품이 소비자와 더욱 가깝게 만날 수 있도록 시행 될 이것! 정답은 '중소기업 판로지원 종합대책'입니다! @goodluvm님! DM으로 이름/전화번호를 보내주세요!
1062,2014-11-20,중소벤처기업부,@azrael7771 맞팔 완료*_* DM 보내주셔요-!
1063,2014-11-20,중소벤처기업부,"[중기청과 함께 미지의 땅, 카자흐스탄으로 떠나 볼까요?] #카자흐스탄, #그곳은어디?#중기청이_카자흐스탄에_주목하는_이유  http://t.co/JqwgV7gJCz  http://t.co/DJNAzgpWJX"
1064,2014-11-20,중소벤처기업부,"[천기누설! 매출 1000억 비밀을 파헤치다!]  지난 해 처음 매출 천억을 넘긴 기업들의 공통점이 있었으니..! 그것은 R&amp;D!! 위기를 기술로 이겨낸 멋진 중소기업 이야기, 기사로 만나보세요 ;-)  http://t.co/kiNDm9gs1L"
1065,2014-11-20,중소벤처기업부,@Every_Lovely 에구구! 맞팔하겠습니다~!
1066,2014-11-20,중소벤처기업부,"[11월 20일] 점심먹고 땡! 하루 한 개 중기청 퀴즈! ""기발한 중소기업 제품이 소비자와 더욱 가깝게 만날 수 있도록 이것! 시행하겠습니다!"" 이것은 무엇일까요?! 정답을 아시는 분은 답글 주세요 ;-)  http://t.co/qGuTFE0Sdj"
1067,2014-11-19,중소벤처기업부,"[11월 19일] 점심먹고 땡! 하루 한 개 중기청 이벤트 #당첨자 발표 ""오늘 나는_____다!"" 당첨자를 발표합니다~! @Every_Lovely, @po_Sabsali_wer님! DM으로 (이름/전화번호)를 보내주세요^^ 바나나 우유 보내드립니다~"
1068,2014-11-19,중소벤처기업부,@rkswlska23 맞팔 완료했습니다 ;-) DM 보내주세요~!
1069,2014-11-19,중소벤처기업부,"기발한 중소기업 제품, 소비자와 더욱 가깝게 만날 수 있도록 ""중소기업 판로지원 종합대책""을 시행하겠습니다! 인포그래픽으로 자세히 확인하세요;-)  http://t.co/TK1mbvd65A  http://t.co/TONAZNpTML"
1070,2014-11-19,중소벤처기업부,@IBSEULMING 으라차차차!!
1071,2014-11-19,중소벤처기업부,"[11월 19일] 점심먹고 땡! 하루 한 개 이벤트! 오늘도 각자의 자리에서 최선을 다하며 지내고 계실 중기청 트친님들! ""오늘"" 여러분은 어떠신가요?“ 답글을 남겨주세요! 추첨을 통해 바나나우유를 슝-!  http://t.co/LWC3ts1CzD"
1072,2014-11-19,중소벤처기업부,오늘도 남자에게 차여 울부짖는 이박복씨ㅠㅠ 그런 그녀가 중기동 마녀빵집에서 받은 신비의 빵은..?! 중기청 웹툰 '중기동 마녀빵집' 1화 보러가기&gt;&gt;&gt;  http://t.co/lACGE0PsK9  http://t.co/0BWi6tH22a
1073,2014-11-18,중소벤처기업부,"[11월 18일] 점심먹고 땡! 하루 한 개 이벤트! #당첨자발표 리트윗해주신 모든 분들 감사합니다! @azrael7771, @sglee487, @rkswlska23님! DM으로 (이름/전화번호)를 보내주세요^^ 바나나 우유 쏘겠습니다~!"
1074,2014-11-18,중소벤처기업부,"중앙아시아 경제발전의 핵심국가, 바로 우즈베키스탄입니다. 그곳에서 유라시아 이니셔티브의 교두보가 마련되었다는데...! 그 곳에선 과연 어떤 일이 일어나고 있는지, 블로그에서 자세히 확인해보세요 ;-)  http://t.co/CQP4RYgJ0f"
1075,2014-11-18,중소벤처기업부,"[2014 C-Lab 벤처창업 공모전] 아이디어만 있다면, 누구나 참여할 수 있습니다! 지금 바로 도전하세요! ( ~12/1 까지)  http://t.co/QrSg3u0n4f  http://t.co/yPYdee5BVh"
1076,2014-11-18,중소벤처기업부,[11월 18일] 점심먹고 땡! 하루 한 개 이벤트! 오늘은 게시물 공유만 해주시면 참여완료입니다^0^ 페이스북과 트위터 참여자 중 다섯 분을 추첨하여 바나나우유를 보내드릴게요!  http://t.co/sPJifBxYtR
1077,2014-11-18,중소벤처기업부,"오는 22일까지 코엑스에서 진행되는 “GEW KOREA 2014” 25개국의 청년 CEO, 혁신가와의 만남을 통해 기업가정신에 대한 인사이트를 얻어 보는 건 어떠세요?  http://t.co/Dy5bhiqIAO  http://t.co/TSDGkwj9T1"
1078,2014-11-18,중소벤처기업부,[중소기업 정책백서] 내가 만난 정책_팁스(TIPS) 편:  http://t.co/dhzb9lufe1 (@YouTube)
1079,2014-11-18,중소벤처기업부,동영상을 @YouTube 재생목록  http://t.co/dhzb9lufe1 [중소기업 정책백서] 내가 만난 정책_팁스(TIPS) 편에
1080,2014-11-17,중소벤처기업부,"[11월 17일] 점심먹고 땡! 하루 한 개 중기청 퀴즈! #정답발표  ""꿈꾸는 대표님""은 다음 TV 팟, 곰 TV, 유튜브 채널 등에서 만나 볼 수 있답니다! @jinutwt, @kishime100 DM으로 (이름/전화번호)를 보내주세요^^"
1081,2014-11-17,중소벤처기업부,'큐키'의 김민철 대표님이 다른 여건에 휘둘리지 않고 연구 개발에 집중 할 수 있었던 이유. 바로 TIPS의 엔젤펀딩 때문이었습니다 ;-) '내가 만난 정책' 창업기업 인큐베이팅 프로그램 'TIPS' 편입니다.  http://t.co/75FAu9iuK2
1082,2014-11-17,중소벤처기업부,[중소기업 정책백서]내가 만난 정책_창업기업 인큐베이팅 프로그램 편 '큐키':  http://t.co/GO32tA0kAD
1083,2014-11-17,중소벤처기업부,동영상을 @YouTube 재생목록  http://t.co/4HToUnHMKL [중소기업 정책백서]내가 만난 정책_창업기업
1084,2014-11-17,중소벤처기업부,"[11월 17일] 점심먹고 땡! 하루 한 개 중기청 퀴즈! 중기청 웹드라마 ""꿈꾸는 대표님""  네이버 TV 캐스트에서만 볼 수 있다?!  O 일까요, X 일까요?! 정답을 아시는 분! 답글남겨주세요;-)  http://t.co/qHiykjMunZ"
1085,2014-11-17,중소벤처기업부,"[재기기업인의 부정적 신용정보, 빨리 지워드립니다!] 과거 기업의 부도 폐업 등으로 생긴 부정적 신용정보로 금융 신용거래에 제한을 받고 있는 재기 중소기업인의 부정적 신용정보가 이제 조기 삭제됩니다!   http://t.co/4bBL3OrLVJ"
1086,2014-11-14,중소벤처기업부,"[11월 14일] 점심먹고 땡! 하루 한 개 중기청 퀴즈 #정답발표 너무 소중한 우유죠?! ""아야어여오요우유""입니다 ;-) @doa1327, @minsu22222 님! DM으로 (이름/전화번호)를 보내주세요^^  http://t.co/SShI3dDr0M"
1087,2014-11-14,중소벤처기업부,"일주일의 피곤이 켜켜이 쌓인 금요일, 카페인 음료를 찾게 되는데요! 좋지 않다는 것 알고 있지만 끊지 못하고 있어요! 그런데 만약.. 산삼이 들어간 레드불이 나온다면?! (주)삼다원의 야심찬 계획 들어볼까요?  http://t.co/JCj4bU4oR3"
1088,2014-11-14,중소벤처기업부,"[11월 14일] 점심먹고 땡! 하루 한 개 중기청 퀴즈! 불금을 맞이하여, 오늘의 퀴즈는 가볍게 넌센스 퀴즈입니다! 정답을 아시는 분은 답글 남겨주세요^^!  http://t.co/hIPUXbVPtF"
1089,2014-11-14,중소벤처기업부,일어나라! 청년 기업가정신 &lt;GEW KOREA 2014!&gt; 2014년 11월 17일 ~ 20일 코엑스 3층에서 글로벌 혁신 리더를 만나보세요! #기업가정신_자극할_시간!  http://t.co/nI0FVrg30o
1090,2014-11-14,중소벤처기업부,일어나라! 청년 기업가정신 GEW KOREA 2014!:  http://t.co/bgUTwGnc05 (@YouTube)
1091,2014-11-13,중소벤처기업부,"[11월 13일] 점심먹고 땡! 깜짝이벤트 #당첨자발표! 응원댓글 남겨주신 분들 모두모두 감사합니다 :) @a_tocopherol, @MySugar_1122님! DM으로 (이름/전화번호)를 보내주세요^^ 바나나우유 보내드립니다~!!"
1092,2014-11-13,중소벤처기업부,"@bizinfo1357 수능보는 모든 수험생 여러분, 그리고 이 글을 보고 있는 모든 트친님들! 오중기가 응원합니다~! 아자아자!!"
1093,2014-11-13,중소벤처기업부,"[11월 13일] 점심먹고 땡! 이벤트 ""응원의 댓글"" 남겨주세요! 응원이 필요한 수능날, 응원의 힘을 모아봅시다! 응원 글을 남겨 주신 분 중 추첨하여 바나나우유를 보내드립니다. 많이많이 참여해주세요!  http://t.co/OEZs94tyZU"
1094,2014-11-13,중소벤처기업부,"담보나 보증을 받기 힘들었던 저소득층 여성 가장 분들께 “#창업자금”이라는 작은 부스터를 달아 드렸더니, 연매출 5억 원이 넘는 음식점 사장님이 된 사연! 확인하세요!  http://t.co/tc4J0MMDih  http://t.co/QJEb9OFF0z"
1095,2014-11-12,중소벤처기업부,"[11월 12일] 점심먹고 땡! #당첨자발표!오늘 '수원 못골시장'의 생생함을 전해드린 이 코너, 정답은 바로  ③ '골목 옆 시장' 입니다!! @bravo411, @popopo11111 님! DM보내주세요!  http://t.co/Pv5qvxIYKU"
1096,2014-11-12,중소벤처기업부,"[골목 옆 시장, 수원 못골시장 편!] 오늘 오후 2시! 문화와 맛있는 향기가 흐르는, 수원 못골시장을 생생한 영상으로 만나보세요~!!  http://t.co/pkcgq7U8vI  http://t.co/mKjWlBfELQ"
1097,2014-11-12,중소벤처기업부,"[11월 12일 점심먹고 땡! 중기청 퀴즈] 시장의 요모조모를 생생한 영상으로 전하는 중기청의 이 코너, 무엇일까요? - 보기 - ① 골목 뒤 시장 ② 뒷 골목 시장 ③ 골목 옆 시장 ④ 골목 측면 시장  http://t.co/Jsn4WjYYJ0"
1098,2014-11-12,중소벤처기업부,"조금 복잡했던 소기업 범위 기준! 이제, 다양한 의견을 반영하여 바꾸겠습니다! 어떻게 바뀌는지, 인포그래픽으로 확인해 보세요 ;-)  http://t.co/UtHQOngHnY  http://t.co/ucXMQyXE21"
1099,2014-11-11,중소벤처기업부,"[11월 11일] 점심먹고 땡! 이벤트 #당첨자발표 오늘이 무슨 날이건, 1이 넘쳐 야근 하시는 모든 분들 응원합니다!! 보내드리는 바나나 우유로 당충전하세요~! @lovemegiant,@JalovelyS2 님! DM으로 이름/전화번호를 보내주세요!"
1100,2014-11-11,중소벤처기업부,@yuee36 확인했습니다 헷 ;-)
1101,2014-11-11,중소벤처기업부,"[11월 11일] 점심먹고 땡! 깜짝이벤트 1+1+1+1 = 야근 일이 네 개나 모인 오늘,“저 야근 당첨이에요!”  하시는 분 손 들어주세요~.~ 당 충전 하고 일하시라며 추첨을 통해 바나나우유 보내드립니다!  http://t.co/MWc2pvdGZn"
1102,2014-11-11,중소벤처기업부,"[오늘, 무슨 날인 것 같은데]  왜 오!중기 책상은 이리 깨끗하기만 한 걸까요? #오중기에게_오늘은_그저_평범한_하루일뿐 #여러분은_어떠신가요?  http://t.co/4K24u4KTqD"
1103,2014-11-10,중소벤처기업부,"[11월 10일] 점심먹고 땡! 이벤트 #당첨자발표 나는______을(를) 꿈꾼다★ 멋진 꿈을 공유해 주신, 많은 분들! 감사합니다 :) 여러분의 꿈을 응원합니다! @yuee36,@j2my7976님! DM으로 성함과 연락처를 보내주세요!"
1104,2014-11-10,중소벤처기업부,"49개월 쌍둥이 아빠는 13년 경력의 증권사를 그만두었습니다. 그리고 그는, 두 딸을 가르치기 위해 한글의 특성이 반영된 교육 콘텐츠를 만들었죠;-)  여기, 이 엄청난 아빠를 소개합니다.   http://t.co/KStajEOeGy"
1105,2014-11-10,중소벤처기업부,@yuee36 어이쿠!
1106,2014-11-10,중소벤처기업부,"[11월 10일] 점심먹고 땡! 깜짝이벤트  달콤한 주말을 보내고 돌아온 일상. 여러분은 어떤 꿈을 꾸며, 오늘 하루를 보내고 있으신가요?! 나는______을(를) 꿈꾼다★ 답글을 남겨주세요!  http://t.co/HeH1ZAIzzZ"
1107,2014-11-10,중소벤처기업부,"'대학 기업가센터' 본격 출범 후, 그 곳에서 성장하는 젊은 기업가들의 이야기를 전합니다 ;-)   http://t.co/WcTf7ERqFS  http://t.co/zqo78uWDGt"
1108,2014-11-07,중소벤처기업부,로맨틱 웹드라마 꿈꾸는 대표님 3화:  http://t.co/9rupHnPair (@YouTube)
1109,2014-11-07,중소벤처기업부,동영상을 @YouTube 재생목록  http://t.co/9rupHnPair 로맨틱 웹드라마 꿈꾸는 대표님 3화에 추가했습니다.
1110,2014-11-07,중소벤처기업부,로맨틱 웹드라마 꿈꾸는 대표님 1화:  http://t.co/G8vJyEk5r1 (@YouTube)
1111,2014-11-07,중소벤처기업부,로맨틱 웹드라마 꿈꾸는 대표님 6화:  http://t.co/RQAjOFPgaD (@YouTube)
1112,2014-11-07,중소벤처기업부,로맨틱 웹드라마 꿈꾸는 대표님 3화:  http://t.co/8NmBmi4jfG (@YouTube)
1113,2014-11-07,중소벤처기업부,로맨틱 웹드라마 꿈꾸는 대표님 4화:  http://t.co/sXysZQFlQ4 (@YouTube)
1114,2014-11-07,중소벤처기업부,로맨틱 웹드라마 꿈꾸는 대표님 5화:  http://t.co/Tm1bn2z4aB (@YouTube)
1115,2014-11-07,중소벤처기업부,동영상을 @YouTube 재생목록  http://t.co/ACcETFlGht 로맨틱 웹드라마 꿈꾸는 대표님 2화에 추가했습니다.
1116,2014-11-07,중소벤처기업부,동영상을 @YouTube 재생목록  http://t.co/8NmBmi4jfG 로맨틱 웹드라마 꿈꾸는 대표님 3화에 추가했습니다.
1117,2014-11-07,중소벤처기업부,동영상을 @YouTube 재생목록  http://t.co/RQAjOFPgaD 로맨틱 웹드라마 꿈꾸는 대표님 6화에 추가했습니다.
1118,2014-11-07,중소벤처기업부,동영상을 @YouTube 재생목록  http://t.co/G8vJyEk5r1 로맨틱 웹드라마 꿈꾸는 대표님 1화에 추가했습니다.
1119,2014-11-07,중소벤처기업부,동영상을 @YouTube 재생목록  http://t.co/Tm1bn2z4aB 로맨틱 웹드라마 꿈꾸는 대표님 5화에 추가했습니다.
1120,2014-11-07,중소벤처기업부,동영상을 @YouTube 재생목록  http://t.co/sXysZQFlQ4 로맨틱 웹드라마 꿈꾸는 대표님 4화에 추가했습니다.
1121,2014-11-07,중소벤처기업부,로맨틱 웹드라마 꿈꾸는 대표님 2화:  http://t.co/ACcETFlGht (@YouTube)
1122,2014-11-07,중소벤처기업부,"[11월 7일] 점심먹고 땡! 하루 한 개 중기청 퀴즈 ""과자""를 먹듯 짧은 시간에 문화콘텐츠를 소비한다는 뜻의 새로운 문화를 일컫는 말, 정답은 ① 스낵컬쳐 입니다! @korea0454,@ILuvHani 님! DM으로 이름,전화번호를 보내주세요^^"
1123,2014-11-07,중소벤처기업부,"""매일 이별하며 살고 있구나"" 그 어느 가수가 이렇게 노래 했죠:) 오늘은 입동 :) 가을과 이별하는 날입니다. 아쉽지 않게 이번 주말, 가을 감성, 제대로 느껴 봅시다. Feat.대구 '김광석 다시그리기 길'  http://t.co/cGDg8wuMRi"
1124,2014-11-07,중소벤처기업부,[11월 7일] 점심먹고 땡! 중기청 퀴즈 과자를 먹듯 짧은 시간에 문화콘텐츠를 소비한다는 뜻의 가볍고 편하게 즐길 수 있는 새로운 문화를 일컫는 말은 무엇일까요? 보기! ① 스낵컬쳐 ② 스콘컬쳐 ③ 과자컬쳐  http://t.co/KueJvRRfg5
1125,2014-11-07,중소벤처기업부,"열정과 젊음의 나라, 멕시코. 그 곳에 국내 중소기업 멕시코 진출기반을 강화하는 노력이 있었으니... 그것은 바로, '제 1회 한-멕시코 중소기업공동위원회' :) 그 곳에선 어떤 이야기들이 펼쳐졌을까요?   http://t.co/tzbX9Uc16Y"
1126,2014-11-06,중소벤처기업부,"[11월 6일] 점심먹고 땡! 하루 한 개 중기청 퀴즈 #정답 은 2014 대한민국 '판로지원 종합대전' 입니다! @spacestarsky, @Alice_7777, @tgu05037 님! DM으로 이름,전화번호를 보내주세요^^"
1127,2014-11-06,중소벤처기업부,"'아프니까 청춘이고 실패해도 괜찮다' 고 도전하라 하지만, 막상 창업에 실패하면 뼈저리게 아프고 힘들어요ㅠ 이 때 구원투수로 나선 것이 있으니, 이름하야! '청년인턴제'  http://t.co/pgq4VZnpiU  http://t.co/iqeatLcssa"
1128,2014-11-06,중소벤처기업부,"[11월 6일] 점심먹고 땡! 하루 한 개 중기청 퀴즈  중소기업, 우수 제품의 판로를 열어 주는 이곳은 어디일까요? 힌트보기-&gt;  http://t.co/oZ8Q7a2FNr  http://t.co/fZj7mf1ag5"
1129,2014-11-06,중소벤처기업부,#이런제품_처음이야 #풍문으로_듣던_중소기업_우수제품 #너_이렇게_매력적인_아이였니 #2014_판로지원_종합대전에서_만나자!! 일시: 11월 5일(수) ~ 7일(금) 장소: 경기도 고양시 킨텍스 제 2전시관  http://t.co/oZ8Q7a2FNr
1130,2014-11-06,중소벤처기업부,동영상에 메시지 추가  http://t.co/SSvStTSNvy
1131,2014-11-05,중소벤처기업부,동영상에 메시지 추가  http://t.co/IrfmhpduVP
1132,2014-11-05,중소벤처기업부,"[11월 5일] 점심먹고 땡! 하루 한 개 중기청 퀴즈 #정답발표 자금이 부족한 창업가에 지원해 주는 '창업성장기술 개발사업'입니다! @time4351,@yhee96 트위터 당첨자는 DM으로 이름/전화번호를 보내주세요! 바나나우유를 보내드리겠습니다."
1133,2014-11-05,중소벤처기업부,"소방서와 창업기업은 어떻게 만난걸까요? 국내최초 동화 어플리케이션이자 다양한 캐릭터의 소방차들이 주인공인 동화, '레이의 소방서' 이야기를 들어보았습니다.   http://t.co/YVOWLtW15Z  http://t.co/dfm86mHQG4"
1134,2014-11-05,중소벤처기업부,[11월 5일] 점심먹고 땡! 하루 한 개 중기청 퀴즈 아이디어는 가지고 있지만 자금이 없는 창업자를 위해 자금을 지원해주는 이 사업은 과연 무엇일까요?! 힌트보기-&gt; http://t.co/K2emsuLwiK  http://t.co/ZMF5mrtjow
1135,2014-11-05,중소벤처기업부,"'스마틴 앱 챌린지' 시상식~! 미래의 앱 개발자를 미리 만나본 시간이었습니다:) 국회의원들의 활동을 공유하는 앱, 음악을 연주하는 퍼즐 형식의 리듬게임 등을 선보인 고등학생 개발자님들, 벌써 이런 실력이라니!  http://t.co/PVr6ygDyhi"
1136,2014-11-04,중소벤처기업부,"[11월 4일] 점심먹고 땡! 깜짝이벤트 #당첨자발표~!  @0215_cyi,@Shonkim1027 트위터 당첨자는 DM으로 (이름/전화번호)를 보내주세요^^ 바나나우유를 보내드립니다~!  http://t.co/esrs5dWSmN"
1137,2014-11-04,중소벤처기업부,"꿈꾸는 대표님 웹툰판! 제 2화, 창업아이템을 결정한 오중기, 하지만 일할 장소와 같은 현실적인 문제에 직면하는데...! 오중기가 이 문제를 해결할 수 있을까요?   http://t.co/K2emsuLwiK  http://t.co/oqOB2HHor2"
1138,2014-11-04,중소벤처기업부,[11월 4일 깜짝이벤트] 든든히 점심 먹고 책상에 앉으니..나의 상태는?! 4글자로 표현해봅시다! #첩첩산중_폭풍업무 #그런와중_잠은오고 가장 재치 있는 답글을 남겨주신 분께는 바나나 우유를 쏩니다:)  http://t.co/MnzdjWzK9n
1139,2014-11-04,중소벤처기업부,"히든챔피언 후보 기업과 인재들의 첫 만남을 기록할 “2014 Leading Korea, Job Festival”!! 오늘 코엑스 전시장 D홀에서 진행됩니다. #준비됐나요_기업과_인재간_썸탈준비   http://t.co/E8RYD7WU5X"
